,0
46184,3
46186,3
46188,3
46197,3
46283,3
46309,3
46353,1
46403,3
46450,3
46472,3
46556,3
46584,3
46594,3
46653,3
46662,3
46677,3
46692,3
46720,3
46731,3
46737,3
46740,3
46763,3
46792,3
46850,3
46855,3
46867,3
46900,3
46923,3
47003,3
47012,3
47042,3
47090,3
47117,3
47167,1
47181,3
47206,3
47208,3
47229,3
47245,3
47400,3
47425,3
47442,3
47473,3
47474,1
47529,3
47538,3
47584,3
47614,1
47622,3
47682,3
47715,3
47747,3
47756,3
47920,3
47982,3
47995,3
48021,3
48038,3
48047,3
48049,3
48139,3
48148,3
48215,3
48216,3
48217,3
48244,3
48249,3
48273,3
48293,3
48302,3
48327,3
48367,3
48399,3
48404,3
48428,3
48455,3
48459,3
48478,3
48494,3
48520,3
48538,3
48583,3
48657,3
48666,3
48694,3
48711,3
48737,3
48769,3
48777,3
48784,3
48786,3
48800,3
48840,3
48924,3
48925,3
48929,3
48953,3
48992,3
49054,3
49163,3
49176,1
49217,3
49223,3
49229,3
49235,3
49267,3
49286,3
49315,3
49352,3
49359,2
49446,2
49545,3
49567,3
49581,2
49604,3
49640,3
49706,3
49745,3
49772,3
49799,3
49836,3
49858,3
49866,3
49907,3
49957,3
49972,3
49974,3
49979,3
50028,3
50081,1
50102,3
50113,1
50129,3
50132,3
50133,3
50179,3
50220,3
50247,3
50260,3
50283,3
50390,3
50425,2
50474,3
50502,2
50508,3
50520,3
50528,3
50534,3
50536,3
50560,3
50597,3
50617,3
50627,3
50656,3
50663,1
50723,3
50724,3
50748,1
50749,3
50759,3
50831,3
50876,3
50892,3
50942,1
50971,3
50997,3
51017,3
51020,3
51038,3
51066,3
51105,3
51137,3
51156,2
51165,3
51197,3
51204,3
51217,3
51224,3
51253,3
51292,3
51344,3
51347,3
51359,3
51362,2
51380,3
51408,3
51431,2
51448,3
51452,3
51474,3
51479,3
51532,3
51563,3
51595,3
51616,3
51686,3
51701,3
51727,3
51858,3
51861,3
51904,3
51930,1
51969,3
51989,3
52003,3
52010,3
52012,3
52015,3
52100,3
52120,1
52149,3
52153,3
52213,3
52226,3
52239,3
52330,3
52359,3
52369,3
52402,3
52403,3
52425,3
52432,3
52435,3
52513,3
52540,3
52580,3
52587,3
52715,3
52737,3
52777,3
52792,3
52808,3
52810,3
52831,3
52840,3
52868,3
52922,3
52959,1
52972,1
52990,3
53033,3
53039,3
53136,3
53204,3
53230,3
53243,3
53320,3
53394,3
53495,3
53506,3
53525,3
53568,3
53595,3
53625,3
53676,3
53738,3
53831,3
53845,3
53875,3
53922,3
53935,3
53946,3
54020,3
54022,3
54114,3
54175,3
54185,3
54322,3
54356,3
54372,3
54402,3
54406,3
54474,3
54490,3
54516,3
54526,3
54604,3
54608,3
54624,3
54629,3
54709,3
54722,3
54837,3
54857,2
54859,3
54862,3
54883,3
54959,3
54966,3
54984,3
55055,1
55066,3
55084,3
55170,3
