,0
77527,1
77597,1
77652,1
77695,3
77712,1
77718,1
77719,1
77771,1
77903,1
77905,1
77907,3
77916,1
77928,1
77933,1
77946,1
77958,1
77969,1
78042,1
78163,1
78180,1
78198,3
78203,1
78219,1
78227,1
78233,1
78259,1
78276,3
78307,1
78316,3
78396,1
78403,1
78515,1
78646,1
78654,1
78661,1
78669,1
78673,3
78720,1
78746,1
78750,1
78811,1
78815,1
78819,1
78823,1
78991,1
79020,1
79023,1
79058,1
79059,1
79080,1
79089,1
79113,1
79152,3
79199,1
79216,3
79223,1
79260,1
79261,1
79324,3
79330,1
79352,1
79371,2
79372,1
79373,1
79388,1
79417,1
79421,1
79423,1
79439,1
79578,1
79616,1
79635,1
79732,3
79741,1
79742,1
79776,1
79797,1
79802,1
79820,1
79850,1
79878,1
79880,1
79889,1
79922,1
79976,1
80018,1
80034,1
80038,1
80063,1
80070,1
80087,1
80117,1
80137,1
80179,1
80182,1
80298,1
80336,1
80417,1
80427,1
80429,1
80435,1
80473,1
80483,3
80490,1
80496,2
80497,1
80499,1
80537,1
80541,1
80542,1
80581,1
80587,3
80591,1
80707,1
80712,1
80717,1
80753,1
80763,1
80766,1
80767,1
80769,1
80872,3
80885,1
80900,1
80927,1
80957,1
81003,1
81015,1
81066,1
81081,1
81142,1
81168,1
81208,1
81215,1
81233,1
81251,1
81326,3
81346,1
81412,3
81423,3
81496,1
81508,1
81566,1
81567,1
81577,1
81613,1
81651,1
81679,1
81690,2
81700,1
81707,1
81716,1
81728,1
81731,1
81737,1
81747,1
81792,1
81820,1
81935,1
81981,1
82073,1
82155,1
82256,1
82262,1
82279,1
82292,1
82353,1
82385,1
82406,1
82437,1
82446,1
82487,1
82557,1
82590,1
82598,1
82618,1
82640,1
82680,1
82719,1
82721,1
82731,1
82747,1
82775,3
82819,1
82821,1
82841,3
82873,1
82887,1
82909,1
82918,1
83061,1
83086,1
83132,1
83435,1
83437,1
83506,1
83519,1
83526,1
83534,1
83573,1
83585,1
83592,1
83630,1
83805,1
83808,1
83810,1
83817,1
83854,1
83866,1
83892,1
83893,1
83900,1
83902,1
83904,1
83908,1
83963,1
83999,1
84065,1
84079,1
84123,1
84163,1
84165,1
84213,1
84254,1
84287,1
84288,1
84293,1
84302,1
84306,1
84309,1
84319,1
84361,1
84393,1
84407,1
84425,1
